trip_name,counts
Yerba Buena Center of the Arts (3rd @ Howard) - Washington at Kearney,3
Adobe on Almaden - Santa Clara at Almaden,3
Franklin at Maple - University and Emerson,3
Embarcadero at Folsom - San Francisco City Hall,3
Redwood City Public Library - San Mateo County Center,3
San Pedro Square - S. Market St at Park Ave,3
Post at Kearney - South Van Ness at Market,3
San Antonio Shopping Center - Palo Alto Caltrain Station,3
San Jose City Hall - SJSU - San Salvador at 9th,3
San Francisco Caltrain 2 (330 Townsend) - Cyril Magnin St at Ellis St,3
Redwood City Medical Center - Redwood City Medical Center,3
University and Emerson - San Antonio Shopping Center,3
Mountain View City Hall - San Antonio Caltrain Station,3
Castro Street and El Camino Real - San Antonio Caltrain Station,3
Castro Street and El Camino Real - Middlefield Light Rail Station,3
Japantown - Santa Clara County Civic Center,3
Adobe on Almaden - Santa Clara County Civic Center,3
Rengstorff Avenue / California Street - Castro Street and El Camino Real,3
San Antonio Shopping Center - Rengstorff Avenue / California Street,3
Castro Street and El Camino Real - Rengstorff Avenue / California Street,3
5th St at Folsom St - San Francisco Caltrain (Townsend at 4th),3
University and Emerson - San Francisco Caltrain (Townsend at 4th),3
San Jose Civic Center - Ryland Park,2
Arena Green / SAP Center - Ryland Park,2
Washington at Kearney - 5th at Howard,2
Rengstorff Avenue / California Street - Park at Olive,2
Adobe on Almaden - St James Park,2
Cyril Magnin St at Ellis St - Market at 10th,2
Cyril Magnin St at Ellis St - Post at Kearny,2
San Mateo County Center - Kaiser Hospital,2
Washington at Kearney - Davis at Jackson,2
Broadway at Main - Franklin at Maple,2
Steuart at Market - 5th St at Folsom St,2
2nd at Folsom - Golden Gate at Polk,2
Post at Kearney - Golden Gate at Polk,2
Davis at Jackson - Golden Gate at Polk,2
San Jose Civic Center - San Salvador at 1st,2
San Antonio Caltrain Station - Evelyn Park and Ride,2
Embarcadero at Folsom - Washington at Kearney,2
San Francisco City Hall - Washington at Kearney,2
Civic Center BART (7th at Market) - Washington at Kearney,2
Cyril Magnin St at Ellis St - Embarcadero at Vallejo,2
Stanford in Redwood City - University and Emerson,2
Park at Olive - Mountain View City Hall,2
California Ave Caltrain Station - Mountain View City Hall,2
Post at Kearney - San Francisco City Hall,2
Embarcadero at Vallejo - San Francisco City Hall,2
S. Market St at Park Ave - Arena Green / SAP Center,2
St James Park - S. Market St at Park Ave,2
San Jose Civic Center - S. Market St at Park Ave,2
Arena Green / SAP Center - S. Market St at Park Ave,2
S. Market St at Park Ave - S. Market St at Park Ave,2
Embarcadero at Vallejo - South Van Ness at Market,2
Cyril Magnin St at Ellis St - South Van Ness at Market,2
Mezes - Stanford in Redwood City,2
Redwood City Medical Center - Stanford in Redwood City,2
Mezes Park - Palo Alto Caltrain Station,2
Redwood City Public Library - Palo Alto Caltrain Station,2
Mountain View Caltrain Station - Palo Alto Caltrain Station,2
Washington at Kearny - Cyril Magnin St at Ellis St,2
Cyril Magnin St at Ellis St - Cyril Magnin St at Ellis St,2
Harry Bridges Plaza (Ferry Building) - Cyril Magnin St at Ellis St,2
Mezes Park - Redwood City Medical Center,2
Stanford in Redwood City - Redwood City Public Library,2
Evelyn Park and Ride - San Antonio Shopping Center,2
Charleston Park/ North Bayshore Area - San Antonio Shopping Center,2
MLK Library - Mountain View Caltrain Station,2
Park at Olive - Mountain View Caltrain Station,2
Cowper at University - Mountain View Caltrain Station,2
California Ave Caltrain Station - Mountain View Caltrain Station,2
San Salvador at 1st - Santa Clara County Civic Center,2
SJSU - San Salvador at 9th - Santa Clara County Civic Center,2
San Antonio Shopping Center - Castro Street and El Camino Real,2
San Antonio Caltrain Station - Castro Street and El Camino Real,2
Charleston Park/ North Bayshore Area - Castro Street and El Camino Real,2
5th S at E. San Salvador St - San Jose Diridon Caltrain Station,2
Santa Clara County Civic Center - San Jose Diridon Caltrain Station,2
Mountain View City Hall - Charleston Park/ North Bayshore Area,2
Cyril Magnin St at Ellis St - San Francisco Caltrain (Townsend at 4th),2
Redwood City Caltrain Station - San Francisco Caltrain (Townsend at 4th),2
Adobe on Almaden - Japantown,1
SJSU 4th at San Carlos - Japantown,1
Arena Green / SAP Center - Japantown,1
Franklin at Maple - Mezes Park,1
Santa Clara County Civic Center - MLK Library,1
MLK Library - Ryland Park,1
Adobe on Almaden - Ryland Park,1
San Jose City Hall - Ryland Park,1
San Salvador at 1st - Ryland Park,1
5th St at Folsom St - 2nd at Folsom,1
5th St at Folsom St - 5th at Howard,1
Post at Kearney - Market at 4th,1
San Mateo County Center - Park at Olive,1
Middlefield Light Rail Station - Park at Olive,1
San Jose Civic Center - St James Park,1
5th St at Folsom St - Market at 10th,1
5th St at Folsom St - 2nd at Townsend,1
Washington at Kearney - 2nd at Townsend,1
Redwood City Public Library - Kaiser Hospital,1
Market at Sansome - Post at Kearney,1
Cyril Magnin St at Ellis St - Townsend at 7th,1
San Pedro Square - Adobe on Almaden,1
San Jose Government Center - Adobe on Almaden,1
Franklin at Maple - Broadway at Main,1
Santa Clara County Civic Center - San Pedro Square,1
Sequoia Hospital - Sequoia Hospital,1
Franklin at Maple - Franklin at Maple,1
Redwood City Public Library - Franklin at Maple,1
California Ave Caltrain Station - Market at Sansome,1
Post at Kearney - Powell Street BART,1
5th St at Folsom St - Powell Street BART,1
Cyril Magnin St at Ellis St - Powell Street BART,1
San Jose Government Center - San Jose City Hall,1
Market at 10th - 5th St at Folsom St,1
Townsend at 7th - 5th St at Folsom St,1
South Van Ness at Market - 5th St at Folsom St,1
Mechanics Plaza (Market at Battery) - 5th St at Folsom St,1
Embarcadero at Folsom - Golden Gate at Polk,1
Market at 10th - San Salvador at 1st,1
Stanford in Redwood City - Cowper at University,1
Redwood City Public Library - Cowper at University,1
San Antonio Shopping Center - Cowper at University,1
Cowper at University - Evelyn Park and Ride,1
Palo Alto Caltrain Station - Evelyn Park and Ride,1
San Antonio Shopping Center - Evelyn Park and Ride,1
San Jose Government Center - Paseo de San Antonio,1
Santa Clara County Civic Center - Paseo de San Antonio,1
Beale at Market - San Jose Civic Center,1
2nd at Townsend - Washington at Kearney,1
Townsend at 7th - Washington at Kearney,1
Golden Gate at Polk - Washington at Kearney,1
Embarcadero at Vallejo - Washington at Kearney,1
Cyril Magnin St at Ellis St - Embarcadero at Sansome,1
Washington at Kearney - Embarcadero at Vallejo,1
Japantown - SJSU 4th at San Carlos,1
SJSU - San Salvador at 9th - Santa Clara at Almaden,1
Santa Clara County Civic Center - Santa Clara at Almaden,1
Redwood City Public Library - University and Emerson,1
Mountain View Caltrain Station - University and Emerson,1
Rengstorff Avenue / California Street - University and Emerson,1
Cowper at University - Mountain View City Hall,1
Middlefield Light Rail Station - Mountain View City Hall,1
Charleston Park/ North Bayshore Area - Mountain View City Hall,1
Mezes - San Mateo County Center,1
Broadway at Main - San Mateo County Center,1
Ryland Park - S. Market St at Park Ave,1
San Jose City Hall - S. Market St at Park Ave,1
San Salvador at 1st - S. Market St at Park Ave,1
Paseo de San Antonio - S. Market St at Park Ave,1
Washington at Kearney - South Van Ness at Market,1
Franklin at Maple - Stanford in Redwood City,1
Cowper at University - Stanford in Redwood City,1
S. Market St at Park Ave - Stanford in Redwood City,1
Post at Kearney - Broadway St at Battery St,1
Ryland Park - SJSU - San Salvador at 9th,1
Adobe on Almaden - SJSU - San Salvador at 9th,1
Arena Green / SAP Center - SJSU - San Salvador at 9th,1
Santa Clara County Civic Center - SJSU - San Salvador at 9th,1
Japantown - San Jose Government Center,1
MLK Library - San Jose Government Center,1
5th S at E. San Salvador St - 5th S at E. San Salvador St,1
San Jose Diridon Caltrain Station - 5th S at E. San Salvador St,1
Spear at Folsom - Cyril Magnin St at Ellis St,1
Embarcadero at Vallejo - Cyril Magnin St at Ellis St,1
Commercial at Montgomery - Cyril Magnin St at Ellis St,1
San Francisco Caltrain (Townsend at 4th) - Cyril Magnin St at Ellis St,1
Stanford in Redwood City - Redwood City Medical Center,1
Mezes - Redwood City Public Library,1
Mezes Park - Redwood City Public Library,1
Sequoia Hospital - Redwood City Public Library,1
Palo Alto Caltrain Station - Redwood City Public Library,1
Palo Alto Caltrain Station - San Antonio Shopping Center,1
Cowper at University - San Antonio Caltrain Station,1
Evelyn Park and Ride - San Antonio Caltrain Station,1
Palo Alto Caltrain Station - Redwood City Caltrain Station,1
Mountain View City Hall - Middlefield Light Rail Station,1
Mountain View City Hall - California Ave Caltrain Station,1
Stanford in Redwood City - California Ave Caltrain Station,1
San Jose City Hall - Santa Clara County Civic Center,1
Santa Clara at Almaden - Santa Clara County Civic Center,1
San Jose Civic Center - Civic Center BART (7th at Market),1
Washington at Kearney - Civic Center BART (7th at Market),1
Redwood City Caltrain Station - Civic Center BART (7th at Market),1
S. Market St at Park Ave - San Jose Diridon Caltrain Station,1
5th St at E. San Salvador St - San Jose Diridon Caltrain Station,1
University and Emerson - Charleston Park/ North Bayshore Area,1
California Ave Caltrain Station - Charleston Park/ North Bayshore Area,1
5th St at Folsom St - Harry Bridges Plaza (Ferry Building),1
Park at Olive - Rengstorff Avenue / California Street,1
Cowper at University - Rengstorff Avenue / California Street,1
Evelyn Park and Ride - Rengstorff Avenue / California Street,1
California Ave Caltrain Station - Rengstorff Avenue / California Street,1
San Jose Diridon Caltrain Station - Rengstorff Avenue / California Street,1
Cyril Magnin St at Ellis St - San Francisco Caltrain 2 (330 Townsend),1
Park at Olive - San Francisco Caltrain (Townsend at 4th),1
Mountain View Caltrain Station - San Francisco Caltrain (Townsend at 4th),1
Post at Kearney - Temporary Transbay Terminal (Howard at Beale),1
